"A company registration request has been submitted by customer %customer. The account is temporarily locked until you approve or reject this company.","顧客 %customer によって会社登録リクエストが送信されました。 この会社を承認または拒否するまで、アカウントは一時的にロックされます。"
"Company: %company","会社: %company"
"Your company registration request (for the <strong>%company_name</strong>)
has been approved and you have been set as the Company Admin.
You can now create and manage your company structure.
Your company members are able to request quotes, create requisition lists,
and use other B2B features.","あなたの会社登録リクエスト（<strong>%company_name</strong>）が承認され、
あなたは会社管理者として設定されています。
これで、社内体制を作成して管理することができます。
社員は、見積もりの依頼、請求リストの作成、その他のB2B機能の使用が可能です。"
"The status of your company <strong>%company_name</strong>
is now <strong>Active</strong>.
Once you login, you will be able to place orders on behalf of your company
and use other B2B features.","あなたの会社のステータス<strong>%company_name </strong>は
現在<strong>有効</strong>です。
ログインすると、あなたの会社に代わって注文することができ、
他のB2B機能を使用できます。"
"Your account type has been changed from Company Admin to a regular user account. If you think this is a mistake, please contact your manager for details.","アカウントの種類が会社管理者から通常のユーザーアカウントに変更されました。 謝りだと思われる場合は、マネージャーに詳細をお問い合わせ下さい。"
"You have been assigned to %company_name as the Sales Representative.","あなたは販売担当者として %company_name に割り当てられています。"
"* View and manage company quotes in Admin Panel","* 管理画面における会社の見積もりの表示と管理"
"* View and edit company profile in Admin Panel","* 管理画面における会社概要の表示と編集"
"Your company account <strong>%company_name</strong> has been blocked.
Your company members can continue using the website,
but they will not be able to place orders.","あなたの会社アカウント<strong>%company_name</strong>はロックされました。
社員は引き続きウェブサイトを使用できますが、
注文を行うことはできなくなります。"
"If you have any questions, please contact the seller.",ご不明な点がございましたら、販売者にお問い合わせ下さい。
"Your company account <strong>%company_name</strong> has been suspended, pending approval from the seller.","あなたの会社アカウント<strong>%company_name</strong> は販売業者の承認を待っているため、一時停止されました。"
"Your company registration request (for the <strong>%company_name</strong>) has been rejected
for the following reason:",次の理由により、あなたの会社登録リクエスト（<strong>%company_name</strong>）が拒否されました:
"This action cannot be undone. Are you sure you want to delete this company? After the company is deleted, all the company members will be set to Inactive.",このアクションは取り消せません。この会社を削除してもよろしいですか？会社を削除した後、全社員は未アクティブに設定されます。
"Delete a Company?",会社を削除しますか？
"Sorry! You cannot delete this user: The user is the company admin.","申し訳ありませんが、このユーザーを削除できません: ユーザーは会社管理者です。"
